timestamp,a_x,a_y,a_z,class_label
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.091256,0.23912,1.383968,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,0.114436,0.247172,1.346148,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.040504,-0.235948,0.77958,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.010736,0.201056,1.30662,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,-0.019276,-0.06832,1.075796,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.069052,-0.119316,1.142896,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.062952,-0.08906,0.722972,1
