accel_x,accel_y,accel_z,label
1.050449,-9.834501,3.381058,2
1.844866,-10.74497,0.570688,2
-1.182054,-11.57408,-4.724628,2
-1.374677,-10.30828,-1.916651,2
0.570688,-9.984053,2.118845,2
1.885544,-10.54158,1.428515,2
0.451047,-11.14816,-0.903291,2
-0.503689,-10.18505,-2.721836,2
0.677169,-8.285149,0.422333,2
1.858027,-9.559327,3.290131,2
3.115455,-9.786645,-0.731007,2
-0.95354,-10.92563,-4.101298,2
-0.145962,-9.096315,-2.181058,2
1.951347,-10.28076,2.567499,2
2.315056,-10.40758,1.660619,2
-0.57667,-10.20898,-0.476172,2
-0.467797,-9.993624,-3.517449,2
1.194019,-8.940782,1.049253,2
1.86042,-9.026923,4.058227,2
2.199004,-10.57149,-0.13998,2
-0.830309,-10.27837,-4.177869,2
-1.01695,-9.848859,-2.243271,2
0.636491,-10.41596,2.528017,2
1.228714,-9.772288,2.311467,2
-0.246461,-10.79522,-1.708475,2
-0.106481,-9.556933,-4.0008,2
0.287139,-9.121439,0.349352,2
0.71665,-8.512466,3.316452,2
2.313859,-10.84786,1.162912,2
-1.056431,-10.55354,-5.096713,2
-1.372284,-10.58824,-2.092523,2
0.891326,-9.279366,1.557728,2
2.149951,-9.960124,1.889133,2
-0.096909,-11.04766,-1.689333,2
-0.226122,-9.461221,-3.493521,2
0.540778,-7.648657,-0.812363,2
1.725225,-8.443074,3.115455,2
2.544767,-9.537791,0.400798,2
-0.747757,-10.74497,-4.820341,2
-1.456033,-8.920444,-1.74676,2
2.361716,-8.829515,1.378266,2
1.881955,-9.762717,2.032703,2
-0.167498,-9.768699,-0.70349,2
-1.116252,-9.847662,-4.408776,2
0.405583,-6.9344,-0.539581,2
2.374876,-8.28156,3.914658,2
1.57687,-9.226725,1.391426,2
-0.78006,-10.74617,-4.862216,2
-0.947558,-8.147561,-2.112862,2
1.009771,-9.878769,1.293321,2
1.829313,-7.885547,2.344966,2
-0.521635,-10.17069,-1.037289,2
-1.567299,-9.611969,-4.992624,2
-0.342174,-8.458628,-0.455833,2
-0.049053,-6.635297,4.034299,2
0.602991,-10.48535,1.111466,2
-0.556331,-9.629915,-5.020142,2
-1.81376,-9.501899,-2.129612,2
-0.445065,-9.407382,1.141376,2
1.289732,-8.806784,1.97049,2
-1.499103,-10.76292,-1.497907,2
-1.95374,-9.862019,-4.143172,2
-1.300499,-9.427721,-0.37328,2
-0.58026,-7.487142,3.939782,2
0.512064,-11.42932,0.745364,2
-1.294517,-9.708878,-5.099105,2
-2.163112,-10.87897,-2.116452,2
-1.040878,-9.456435,1.799403,2
-0.035892,-10.26401,2.120041,2
-1.976472,-11.53939,-1.551746,2
-1.690529,-10.77727,-3.491128,2
-1.25025,-10.43749,0.918844,2
-0.625723,-8.884551,3.865605,2
1.161715,-11.67219,-0.008375,2
-1.152144,-10.1695,-5.032106,2
-1.405783,-10.05225,-1.100698,2
-0.218943,-10.72583,2.624927,2
0.48335,-10.54637,1.581656,2
-0.972682,-11.58126,-1.908276,2
-0.429512,-10.77488,-3.31047,2
0.056231,-10.65285,0.927219,2
0.690329,-8.785248,3.584448,2
1.898705,-11.41855,-0.771685,2
0.129212,-9.215956,-4.579862,2
-1.752743,-10.88256,-1.85683,2
0.994218,-8.999406,2.349752,2
2.042274,-11.55375,1.690529,2
-0.770489,-10.05344,-1.714458,2
-0.579063,-11.15175,-3.309274,2
0.879362,-8.724232,0.200997,2
2.045863,-10.25444,3.302095,2
2.958725,-9.647861,0.888934,2
-0.878166,-11.72363,-4.417151,2
-0.064606,-7.708478,-1.228714,2
1.275375,-11.08236,2.118845,2
0.710668,-10.28555,2.730211,2
-0.181855,-11.25704,-1.237089,2
-1.562513,-9.833304,-3.883551,2
0.677169,-10.22453,-0.027517,2
1.978864,-7.872387,4.601398,2
1.117448,-11.81097,0.778864,2
-0.447458,-9.993624,-4.869394,2
-1.652244,-10.41356,-1.667797,2
-0.055035,-8.98505,2.045863,2
1.981257,-10.87538,2.136791,2
-1.129412,-11.31805,-1.268196,2
-1.130609,-11.79781,-4.409972,2
0.912862,-8.17149,-0.97029,2
1.249053,-8.855837,3.444468,2
2.659622,-9.712467,1.487139,2
0.142373,-10.67917,-4.695915,2
-1.439283,-9.323634,-1.403391,2
2.169094,-9.175279,0.592224,2
1.651048,-10.0032,2.947958,2
0.011964,-10.66122,-1.456033,2
-0.598206,-11.08714,-4.281956,2
0.850649,-8.024331,-1.531407,2
1.852045,-7.165308,3.734,2
2.90369,-9.253046,2.027917,2
-0.510868,-11.16012,-4.750949,2
-0.350549,-7.720442,-1.330409,2
1.901098,-9.463614,0.897308,2
1.496711,-9.431311,3.035296,2
-0.479761,-10.45663,-1.988436,2
-0.384048,-9.751948,-4.285545,2
-0.581456,-9.568897,-1.289732,2
1.942972,-6.423532,4.371687,2
0.811167,-10.16112,1.458425,2
-0.617348,-9.353544,-4.328616,2
-1.568495,-9.288938,-2.260021,2
0.337388,-8.623734,1.633101,2
0.739382,-10.72224,2.25045,2
0.232104,-9.652646,-1.878366,2
-1.454836,-10.44467,-5.021338,2
0.297906,-9.081958,-1.580459,2
0.388834,-7.770692,3.534199,2
0.879362,-8.689535,2.050649,2
0.251246,-10.80359,-4.820341,2
-1.209572,-7.867601,-1.825724,2
0.946361,-8.534002,-0.71665,2
1.935793,-10.09891,3.226721,2
-0.051446,-10.90409,-2.195415,2
-1.176072,-9.647861,-4.101298,2
0.476172,-8.752945,-2.068595,2
-0.264407,-7.435696,4.09412,2
2.031507,-9.489935,1.944168,2
-0.278764,-10.32144,-4.871787,2
-1.529014,-8.456235,-1.227518,2
0.887737,-8.368897,-0.515653,2
1.765903,-10.28435,3.542574,2
-1.223929,-10.78804,-2.285146,2
-1.905883,-10.06541,-3.804588,2
-0.838684,-8.877372,-2.225325,2
0.17348,-7.82812,5.096713,2
0.987039,-10.86581,1.472782,2
-0.731007,-10.80599,-3.421736,2
-1.65703,-9.346365,-1.385444,2
0.236889,-9.237493,0.946361,2
0.370888,-12.15554,3.337988,2
-1.112662,-10.19103,-2.03031,2
-1.948954,-11.47598,-4.396811,2
-1.728814,-9.6347,-1.213161,2
1.037289,-8.312666,4.797609,2
-0.130409,-10.64088,1.892723,2
-0.631705,-11.27618,-3.365505,2
-2.372484,-9.872787,-2.758924,2
-1.074377,-9.395419,1.234697,2
-0.254836,-11.13859,2.516053,2
-0.537189,-12.19263,-2.287539,2
-2.64048,-11.15295,-3.876373,2
-0.422333,-11.25823,-2.288735,2
-1.174876,-7.869994,3.541378,2
0.585045,-10.40399,2.727818,2
-0.209372,-11.5035,-3.677768,2
-2.153541,-9.779467,-1.448854,2
-1.410569,-9.956535,-0.909273,2
1.524228,-12.0024,3.165704,2
0.258425,-10.75454,-2.061417,2
-1.305285,-11.26062,-3.299703,2
-1.025324,-10.19343,-2.652444,2
0.394816,-9.516256,4.54756,2
0.297906,-10.57149,2.226521,2
0.242872,-10.09053,-2.048256,2
-3.633501,-9.753145,-2.877369,2
0.812363,-8.293524,0.54676,2
-0.691526,-13.28734,3.906283,2
0.815953,-11.4006,-1.489532,2
-2.699104,-11.83849,-3.716054,2
0.04666,-10.77368,-2.31027,2
-2.135594,-10.57149,3.419343,2
0.924826,-8.377273,3.190829,2
-1.091127,-12.36252,-2.318645,2
-1.01695,-8.806784,-3.394219,2
-1.418944,-9.47438,-0.209372,2
0.642473,-10.2676,2.815156,2
0.094517,-12.64128,-1.612763,2
-0.378066,-9.533006,-2.648855,2
-1.171287,-12.96072,-2.930012,2
-1.205983,-8.749356,3.0006,2
1.85683,-10.45903,3.040081,2
-0.104088,-11.74397,-2.612962,2
-0.674776,-9.590433,-2.815156,2
-0.098106,-9.773483,-0.531207,2
1.421337,-10.29153,3.103491,2
0.549153,-12.65564,-2.378466,2
0.300299,-9.219546,-3.101098,2
-0.713061,-11.9019,-2.743371,2
-0.43669,-8.147561,3.081956,2
1.896312,-8.719445,2.24686,2
0.040678,-10.44706,-3.705286,2
-0.604188,-8.087741,-2.801995,2
0.443869,-9.17767,0.993021,2
1.79701,-9.288938,2.79362,2
0.764507,-11.48435,-3.213561,2
-0.697508,-8.863014,-3.556931,2
0.345763,-10.5356,-2.685944,2
-0.204586,-6.575477,3.116651,2
2.197808,-9.629915,1.905883,2
0.567099,-9.312866,-3.662215,2
-0.342174,-8.429914,-2.184647,2
-0.25005,-8.325827,-0.01675,2
2.303092,-10.17428,2.833102,2
0.337388,-10.77129,-2.87378,2
-1.111466,-9.452846,-3.273381,2
-0.271585,-9.723235,-1.81017,2
-0.884148,-8.482555,3.316452,2
0.815953,-10.43271,1.300499,2
-1.095913,-10.53679,-4.098905,2
-1.074377,-8.991032,-1.824527,2
-0.59342,-9.525827,2.43709,2
0.276371,-10.22334,2.443072,2
-0.658026,-11.68774,-3.287739,2
-2.201397,-11.22712,-3.783053,2
-0.782453,-10.01994,0.752543,2
1.403391,-10.67797,3.991228,2
0.446261,-11.27139,-0.581456,2
0.136391,-9.360723,-4.155136,2
-0.655633,-9.9015,-1.271785,2
1.40698,-8.092526,3.562913,2
0.108873,-10.66361,1.554138,2
-0.642473,-10.86102,-2.897708,2
0.521635,-9.990034,-3.926622,2
-0.007178,-10.35973,1.70369,2
1.654637,-9.326026,3.475575,2
0.84347,-10.06182,-1.329213,2
-0.829113,-8.157133,-4.302295,2
0.257228,-8.562716,-0.832702,2
1.978864,-7.292128,3.43729,2
0.209372,-10.64328,0.748953,2
-1.347159,-10.36092,-3.244668,2
-0.363709,-10.19941,-4.070191,2
-0.526421,-9.552149,2.006382,2
0.878166,-9.578468,2.762514,2
-0.004786,-10.11805,-1.450051,2
-0.928415,-8.758926,-4.435097,2
-1.314856,-8.555537,-0.851845,2
0.489332,-7.505088,3.268596,2
-0.192622,-9.840484,0.659223,2
-0.204586,-10.29273,-4.066602,2
-1.701297,-10.4339,-3.375077,2
-0.27996,-8.845068,0.771685,2
0.521635,-10.17667,2.081756,2
0.256032,-9.911071,-0.777667,2
-1.76351,-10.23889,-4.436294,2
-0.4666,-7.746763,-0.975075,2
-0.449851,-8.9348,2.646462,2
-0.285942,-11.6363,0.32662,2
-0.411566,-10.52244,-4.04746,2
-1.861616,-11.85045,-3.168097,2
-2.080559,-10.09771,3.01376,2
0.01675,-10.64686,2.240878,2
-0.01675,-10.69592,-1.519442,2
-1.968097,-10.14198,-3.365505,2
-1.111466,-10.13001,0.120838,2
1.229911,-9.419346,3.414558,2
0.179462,-12.57548,-0.831506,2
-0.168694,-10.13959,-3.786642,2
-1.828116,-12.08974,-2.959922,2
-0.443869,-9.262616,2.769692,2
0.879362,-10.76531,1.962115,2
0.777667,-10.18983,-1.592423,2
-1.507478,-10.54278,-3.376273,2
0.619741,-8.25165,0.262014,2
1.122234,-9.894321,2.938386,2
2.786442,-10.68754,0.267996,2
-1.660619,-12.61855,-3.567699,2
-1.429712,-10.36212,-2.720639,2
2.178665,-10.54876,1.858027,2
2.122434,-9.6347,3.03051,2
0.599402,-10.41237,-1.17009,2
-0.977468,-10.05823,-3.93739,2
1.467997,-7.562516,0.36012,2
1.270589,-9.65145,3.442075,2
3.769892,-9.798609,0.051446,2
-1.954936,-12.14358,-3.34038,2
0.180658,-9.138189,-3.117848,2
2.078166,-10.41955,2.472982,2
1.901098,-8.280362,2.726621,2
0.034696,-10.36571,-1.293321,2
-0.630509,-8.518449,-3.895515,2
1.001396,-7.962118,0.638884,2
1.814956,-8.189436,3.75075,2
1.424926,-11.09911,0.327817,2
-2.112862,-10.43869,-4.074977,2
1.026521,-8.773284,-3.688536,2
1.332802,-9.783055,2.926422,2
0.861416,-8.336594,2.609373,2
-1.062413,-10.28555,-1.450051,2
-1.538585,-8.451449,-3.558127,2
0.278764,-8.721839,1.417747,2
1.071985,-9.541381,2.993421,2
2.559124,-9.756735,-1.194019,2
-3.239882,-11.51307,-4.021138,2
-0.698704,-8.415558,-3.059224,2
0.519243,-10.24367,3.597609,2
-0.0335,-9.728021,2.003989,2
-1.975275,-11.47837,-1.566102,2
-1.479961,-8.871389,-2.861816,2
0.066999,-9.766306,2.281556,2
0.503689,-10.55713,3.008975,2
1.942972,-10.41356,-2.017149,2
-3.479164,-12.12084,-3.455236,2
-1.018146,-9.032907,-2.018346,2
1.475175,-11.84806,4.222135,2
0.942772,-10.95315,0.634098,2
-0.599402,-11.08475,-2.289931,2
-0.338584,-9.631111,-2.456232,2
1.606781,-9.387044,2.99701,2
1.006182,-10.62772,3.007778,2
1.61037,-10.13959,-2.824727,2
-2.148755,-11.25464,-2.234896,2
0.742971,-8.93121,-1.867598,2
2.104488,-10.73061,2.892923,2
1.976472,-10.29632,-0.87338,2
-0.074178,-9.385847,-3.999603,2
0.092124,-8.193025,-1.7001,2
0.701097,-7.122236,2.730211,2
1.25025,-9.735199,2.579463,2
-0.303888,-11.10629,-5.647061,2
-1.295714,-9.909875,-2.729014,2
-0.214158,-9.159724,0.994218,2
0.53001,-9.282956,2.382055,2
-0.888934,-11.02254,-1.278964,2
-1.977668,-10.01396,-4.336991,2
-1.660619,-9.105886,0.227318,2
0.001196,-8.690731,3.397808,2
0.480957,-11.9007,1.081556,2
-1.075574,-10.3035,-5.024928,2
-2.262414,-11.97847,-2.603391,2
-0.295514,-10.03191,1.919044,2
0.278764,-9.999606,1.994418,2
-0.772882,-11.52025,-1.002593,2
-1.99681,-10.98306,-3.751946,2
-0.618545,-8.301898,-0.003589,2
0.31346,-9.589237,2.876173,2
1.927419,-11.02732,1.329213,2
-0.975075,-11.65664,-5.273781,2
-1.897508,-10.77847,-1.701297,2
0.270389,-10.89811,0.660419,2
1.542174,-10.61935,3.49711,2
-0.642473,-10.88854,-0.108873,2
-1.616352,-11.21157,-4.302295,2
0.312263,-8.679964,-0.381655,2
2.190629,-8.633304,4.218546,2
1.147359,-11.66262,1.925026,2
-0.7334,-11.5023,-4.12403,2
-1.538585,-9.611969,-2.378466,2
-0.199801,-11.23909,1.454836,2
0.735793,-10.72822,3.396612,2
-1.027717,-11.96052,-0.531207,2
-0.985843,-10.77847,-4.651647,2
-0.696311,-9.923036,-0.119641,2
0.238086,-8.459825,3.815356,2
1.009771,-11.6339,2.151147,2
-1.147359,-11.84328,-4.895715,2
-2.444268,-11.07398,-2.116452,2
0.032303,-10.62054,0.037089,2
1.189233,-11.45325,2.79362,2
-0.25005,-12.38645,-1.094716,2
0.185444,-10.7031,-4.240082,2
-0.167498,-9.116654,-1.767099,2
1.4668,-8.001599,3.379862,2
1.308874,-10.69113,2.555535,2
0.150748,-11.07279,-4.919643,2
-2.494518,-11.11107,-1.48355,2
0.759721,-9.333204,-0.386441,2
1.490729,-11.97129,3.848855,2
1.543371,-10.7689,-0.425922,2
-0.291924,-11.32523,-4.284349,2
1.269392,-8.256434,-1.862812,2
1.465604,-8.087741,4.022335,2
1.850848,-9.391829,2.240878,2
0.471386,-11.16132,-3.419343,2
-2.348555,-9.999606,-2.721836,2
-0.620938,-10.37049,0.210568,2
2.073381,-10.87777,3.883551,2
-0.660419,-11.62074,-1.290928,2
0.70349,-9.887143,-3.85723,2
-0.143569,-11.14098,-1.834098,2
0.315853,-7.57089,3.042474,2
1.299303,-9.864411,3.14058,2
0.666401,-10.64208,-3.625126,2
-2.087738,-11.25823,-2.712264,2
